Date,Market,Crop,Price
2024-01-22,Kalaburagi,Cauliflower,36.85
2024-01-23,Bangalore,Tomato,42.66
2024-01-23,Bangalore,Onion,35.88
2024-01-23,Bangalore,Potato,25.08
2024-01-23,Bangalore,Rice,50.39
2024-01-23,Bangalore,Wheat,49.51
2024-01-23,Bangalore,Maize,37.54
2024-01-23,Bangalore,Carrot,40.84
2024-01-23,Bangalore,Cabbage,26.5
2024-01-23,Bangalore,Chilli,73.19
2024-01-23,Bangalore,Beans,58.49
2024-01-23,Bangalore,Brinjal,37.04
2024-01-23,Bangalore,Cauliflower,47.44
2024-01-23,Mysore,Tomato,37.89
2024-01-23,Mysore,Onion,31.93
2024-01-23,Mysore,Potato,23.84
2024-01-23,Mysore,Rice,47.09
2024-01-23,Mysore,Wheat,43.83
2024-01-23,Mysore,Maize,33.6
2024-01-23,Mysore,Carrot,38.27
2024-01-23,Mysore,Cabbage,27.81
2024-01-23,Mysore,Chilli,68.54
2024-01-23,Mysore,Beans,53.65
2024-01-23,Mysore,Brinjal,34.16
2024-01-23,Mysore,Cauliflower,46.0
2024-01-23,Hubli,Tomato,40.84
2024-01-23,Hubli,Onion,33.36
2024-01-23,Hubli,Potato,26.13
2024-01-23,Hubli,Rice,50.94
2024-01-23,Hubli,Wheat,43.15
2024-01-23,Hubli,Maize,34.43
2024-01-23,Hubli,Carrot,45.57
2024-01-23,Hubli,Cabbage,28.71
2024-01-23,Hubli,Chilli,70.03
2024-01-23,Hubli,Beans,57.27
2024-01-23,Hubli,Brinjal,36.0
2024-01-23,Hubli,Cauliflower,43.12
2024-01-23,Mangalore,Tomato,37.01
2024-01-23,Mangalore,Onion,36.09
2024-01-23,Mangalore,Potato,31.99
2024-01-23,Mangalore,Rice,49.92
2024-01-23,Mangalore,Wheat,51.14
2024-01-23,Mangalore,Maize,37.03
2024-01-23,Mangalore,Carrot,44.66
2024-01-23,Mangalore,Cabbage,23.92
2024-01-23,Mangalore,Chilli,68.87
2024-01-23,Mangalore,Beans,60.29
2024-01-23,Mangalore,Brinjal,38.29
2024-01-23,Mangalore,Cauliflower,49.58
2024-01-23,Belagavi,Tomato,39.99
2024-01-23,Belagavi,Onion,31.24
2024-01-23,Belagavi,Potato,26.86
2024-01-23,Belagavi,Rice,50.64
2024-01-23,Belagavi,Wheat,43.86
2024-01-23,Belagavi,Maize,33.58
2024-01-23,Belagavi,Carrot,43.27
2024-01-23,Belagavi,Cabbage,28.44
2024-01-23,Belagavi,Chilli,68.03
2024-01-23,Belagavi,Beans,52.67
2024-01-23,Belagavi,Brinjal,37.94
2024-01-23,Belagavi,Cauliflower,45.15
2024-01-23,Ballari,Tomato,38.59
2024-01-23,Ballari,Onion,27.84
2024-01-23,Ballari,Potato,26.03
2024-01-23,Ballari,Rice,49.72
2024-01-23,Ballari,Wheat,41.24
2024-01-23,Ballari,Maize,27.71
2024-01-23,Ballari,Carrot,35.36
2024-01-23,Ballari,Cabbage,26.76
2024-01-23,Ballari,Chilli,66.97
2024-01-23,Ballari,Beans,55.74
2024-01-23,Ballari,Brinjal,32.94
2024-01-23,Ballari,Cauliflower,42.54
2024-01-23,Davanagere,Tomato,40.99
2024-01-23,Davanagere,Onion,29.24
2024-01-23,Davanagere,Potato,24.05
2024-01-23,Davanagere,Rice,52.97
2024-01-23,Davanagere,Wheat,48.05
2024-01-23,Davanagere,Maize,35.29
2024-01-23,Davanagere,Carrot,43.27
2024-01-23,Davanagere,Cabbage,25.65
2024-01-23,Davanagere,Chilli,69.13
2024-01-23,Davanagere,Beans,56.29
2024-01-23,Davanagere,Brinjal,38.62
2024-01-23,Davanagere,Cauliflower,44.09
2024-01-23,Shivamogga,Tomato,42.83
2024-01-23,Shivamogga,Onion,29.92
2024-01-23,Shivamogga,Potato,27.2
2024-01-23,Shivamogga,Rice,50.95
2024-01-23,Shivamogga,Wheat,42.13
2024-01-23,Shivamogga,Maize,35.51
2024-01-23,Shivamogga,Carrot,42.42
2024-01-23,Shivamogga,Cabbage,23.37
2024-01-23,Shivamogga,Chilli,70.66
2024-01-23,Shivamogga,Beans,53.63
2024-01-23,Shivamogga,Brinjal,38.13
2024-01-23,Shivamogga,Cauliflower,46.13
2024-01-23,Hassan,Tomato,41.1
2024-01-23,Hassan,Onion,32.22
2024-01-23,Hassan,Potato,26.91
2024-01-23,Hassan,Rice,53.61
2024-01-23,Hassan,Wheat,47.57
2024-01-23,Hassan,Maize,35.86
2024-01-23,Hassan,Carrot,38.3
2024-01-23,Hassan,Cabbage,21.63
2024-01-23,Hassan,Chilli,64.87
2024-01-23,Hassan,Beans,52.92
2024-01-23,Hassan,Brinjal,39.32
2024-01-23,Hassan,Cauliflower,44.95
2024-01-23,Tumakuru,Tomato,34.31
2024-01-23,Tumakuru,Onion,31.29
2024-01-23,Tumakuru,Potato,24.53
2024-01-23,Tumakuru,Rice,46.56
2024-01-23,Tumakuru,Wheat,42.69
2024-01-23,Tumakuru,Maize,33.8
2024-01-23,Tumakuru,Carrot,38.31
2024-01-23,Tumakuru,Cabbage,26.15
2024-01-23,Tumakuru,Chilli,65.5
2024-01-23,Tumakuru,Beans,51.93
2024-01-23,Tumakuru,Brinjal,34.2
2024-01-23,Tumakuru,Cauliflower,44.66
2024-01-23,Chikkamagaluru,Tomato,39.61
2024-01-23,Chikkamagaluru,Onion,35.78
2024-01-23,Chikkamagaluru,Potato,29.52
2024-01-23,Chikkamagaluru,Rice,56.4
2024-01-23,Chikkamagaluru,Wheat,43.42
2024-01-23,Chikkamagaluru,Maize,37.96
2024-01-23,Chikkamagaluru,Carrot,42.85
2024-01-23,Chikkamagaluru,Cabbage,29.79
2024-01-23,Chikkamagaluru,Chilli,68.9
2024-01-23,Chikkamagaluru,Beans,55.24
2024-01-23,Chikkamagaluru,Brinjal,35.28
2024-01-23,Chikkamagaluru,Cauliflower,47.68
2024-01-23,Kalaburagi,Tomato,31.95
2024-01-23,Kalaburagi,Onion,25.45
2024-01-23,Kalaburagi,Potato,23.12
2024-01-23,Kalaburagi,Rice,48.4
2024-01-23,Kalaburagi,Wheat,45.1
2024-01-23,Kalaburagi,Maize,29.51
2024-01-23,Kalaburagi,Carrot,36.38
2024-01-23,Kalaburagi,Cabbage,23.57
2024-01-23,Kalaburagi,Chilli,67.08
2024-01-23,Kalaburagi,Beans,51.75
2024-01-23,Kalaburagi,Brinjal,34.9
2024-01-23,Kalaburagi,Cauliflower,37.26
2024-01-24,Bangalore,Tomato,41.0
2024-01-24,Bangalore,Onion,28.97
2024-01-24,Bangalore,Potato,27.12
2024-01-24,Bangalore,Rice,55.02
2024-01-24,Bangalore,Wheat,44.28
2024-01-24,Bangalore,Maize,37.04
2024-01-24,Bangalore,Carrot,42.84
2024-01-24,Bangalore,Cabbage,29.04
2024-01-24,Bangalore,Chilli,66.63
2024-01-24,Bangalore,Beans,57.84
2024-01-24,Bangalore,Brinjal,40.0
2024-01-24,Bangalore,Cauliflower,44.16
2024-01-24,Mysore,Tomato,41.65
2024-01-24,Mysore,Onion,29.99
2024-01-24,Mysore,Potato,23.23
2024-01-24,Mysore,Rice,48.52
2024-01-24,Mysore,Wheat,43.91
2024-01-24,Mysore,Maize,29.04
2024-01-24,Mysore,Carrot,39.51
2024-01-24,Mysore,Cabbage,27.59
2024-01-24,Mysore,Chilli,65.45
2024-01-24,Mysore,Beans,56.34
2024-01-24,Mysore,Brinjal,37.94
2024-01-24,Mysore,Cauliflower,40.92
2024-01-24,Hubli,Tomato,40.48
2024-01-24,Hubli,Onion,30.68
2024-01-24,Hubli,Potato,24.96
2024-01-24,Hubli,Rice,51.0
2024-01-24,Hubli,Wheat,46.64
2024-01-24,Hubli,Maize,31.26
2024-01-24,Hubli,Carrot,44.52
2024-01-24,Hubli,Cabbage,24.31
2024-01-24,Hubli,Chilli,67.25
2024-01-24,Hubli,Beans,57.75
2024-01-24,Hubli,Brinjal,38.7
2024-01-24,Hubli,Cauliflower,42.63
2024-01-24,Mangalore,Tomato,44.03
2024-01-24,Mangalore,Onion,37.89
2024-01-24,Mangalore,Potato,28.67
2024-01-24,Mangalore,Rice,57.14
2024-01-24,Mangalore,Wheat,46.8
2024-01-24,Mangalore,Maize,33.44
2024-01-24,Mangalore,Carrot,47.51
2024-01-24,Mangalore,Cabbage,31.27
2024-01-24,Mangalore,Chilli,70.16
2024-01-24,Mangalore,Beans,55.76
2024-01-24,Mangalore,Brinjal,41.75
2024-01-24,Mangalore,Cauliflower,42.98
2024-01-24,Belagavi,Tomato,40.8
2024-01-24,Belagavi,Onion,32.65
2024-01-24,Belagavi,Potato,25.28
2024-01-24,Belagavi,Rice,50.86
2024-01-24,Belagavi,Wheat,47.13
2024-01-24,Belagavi,Maize,30.23
2024-01-24,Belagavi,Carrot,44.94
2024-01-24,Belagavi,Cabbage,23.97
2024-01-24,Belagavi,Chilli,69.21
2024-01-24,Belagavi,Beans,52.32
2024-01-24,Belagavi,Brinjal,41.89
2024-01-24,Belagavi,Cauliflower,45.22
2024-01-24,Ballari,Tomato,37.16
2024-01-24,Ballari,Onion,25.09
2024-01-24,Ballari,Potato,26.45
2024-01-24,Ballari,Rice,48.26
2024-01-24,Ballari,Wheat,41.97
2024-01-24,Ballari,Maize,31.31
2024-01-24,Ballari,Carrot,38.72
2024-01-24,Ballari,Cabbage,20.15
2024-01-24,Ballari,Chilli,67.49
2024-01-24,Ballari,Beans,53.97
2024-01-24,Ballari,Brinjal,33.34
2024-01-24,Ballari,Cauliflower,42.22
2024-01-24,Davanagere,Tomato,39.23
2024-01-24,Davanagere,Onion,29.09
2024-01-24,Davanagere,Potato,27.77
2024-01-24,Davanagere,Rice,48.03
2024-01-24,Davanagere,Wheat,47.57
2024-01-24,Davanagere,Maize,29.77
2024-01-24,Davanagere,Carrot,42.68
2024-01-24,Davanagere,Cabbage,21.87
2024-01-24,Davanagere,Chilli,64.84
2024-01-24,Davanagere,Beans,51.78
2024-01-24,Davanagere,Brinjal,34.52
2024-01-24,Davanagere,Cauliflower,40.53
2024-01-24,Shivamogga,Tomato,37.03
2024-01-24,Shivamogga,Onion,32.11
2024-01-24,Shivamogga,Potato,25.54
2024-01-24,Shivamogga,Rice,53.56
2024-01-24,Shivamogga,Wheat,44.29
2024-01-24,Shivamogga,Maize,30.24
2024-01-24,Shivamogga,Carrot,41.9
2024-01-24,Shivamogga,Cabbage,23.59
2024-01-24,Shivamogga,Chilli,72.39
2024-01-24,Shivamogga,Beans,54.57
2024-01-24,Shivamogga,Brinjal,33.95
2024-01-24,Shivamogga,Cauliflower,45.3
2024-01-24,Hassan,Tomato,41.18
2024-01-24,Hassan,Onion,33.61
2024-01-24,Hassan,Potato,28.28
2024-01-24,Hassan,Rice,48.12
2024-01-24,Hassan,Wheat,41.65
2024-01-24,Hassan,Maize,33.02
2024-01-24,Hassan,Carrot,42.72
2024-01-24,Hassan,Cabbage,21.74
2024-01-24,Hassan,Chilli,65.98
2024-01-24,Hassan,Beans,52.78
2024-01-24,Hassan,Brinjal,40.84
2024-01-24,Hassan,Cauliflower,41.3
2024-01-24,Tumakuru,Tomato,36.64
2024-01-24,Tumakuru,Onion,26.73
2024-01-24,Tumakuru,Potato,23.33
2024-01-24,Tumakuru,Rice,46.24
2024-01-24,Tumakuru,Wheat,42.25
2024-01-24,Tumakuru,Maize,34.34
2024-01-24,Tumakuru,Carrot,38.43
2024-01-24,Tumakuru,Cabbage,25.84
2024-01-24,Tumakuru,Chilli,63.69
2024-01-24,Tumakuru,Beans,55.99
2024-01-24,Tumakuru,Brinjal,32.3
2024-01-24,Tumakuru,Cauliflower,44.74
2024-01-24,Chikkamagaluru,Tomato,41.24
2024-01-24,Chikkamagaluru,Onion,30.29
2024-01-24,Chikkamagaluru,Potato,27.79
2024-01-24,Chikkamagaluru,Rice,52.43
2024-01-24,Chikkamagaluru,Wheat,47.9
2024-01-24,Chikkamagaluru,Maize,37.96
2024-01-24,Chikkamagaluru,Carrot,39.67
2024-01-24,Chikkamagaluru,Cabbage,29.45
2024-01-24,Chikkamagaluru,Chilli,67.39
2024-01-24,Chikkamagaluru,Beans,56.13
2024-01-24,Chikkamagaluru,Brinjal,42.63
2024-01-24,Chikkamagaluru,Cauliflower,43.1
2024-01-24,Kalaburagi,Tomato,34.01
2024-01-24,Kalaburagi,Onion,30.73
2024-01-24,Kalaburagi,Potato,26.33
2024-01-24,Kalaburagi,Rice,49.12
2024-01-24,Kalaburagi,Wheat,44.3
2024-01-24,Kalaburagi,Maize,26.83
2024-01-24,Kalaburagi,Carrot,39.5
2024-01-24,Kalaburagi,Cabbage,18.4
2024-01-24,Kalaburagi,Chilli,68.47
2024-01-24,Kalaburagi,Beans,49.2
2024-01-24,Kalaburagi,Brinjal,33.26
2024-01-24,Kalaburagi,Cauliflower,40.65
2024-01-25,Bangalore,Tomato,42.43
2024-01-25,Bangalore,Onion,34.43
2024-01-25,Bangalore,Potato,26.46
2024-01-25,Bangalore,Rice,52.05
2024-01-25,Bangalore,Wheat,45.88
2024-01-25,Bangalore,Maize,31.24
2024-01-25,Bangalore,Carrot,44.48
2024-01-25,Bangalore,Cabbage,29.72
2024-01-25,Bangalore,Chilli,73.79
2024-01-25,Bangalore,Beans,54.05
2024-01-25,Bangalore,Brinjal,42.37
2024-01-25,Bangalore,Cauliflower,41.91
2024-01-25,Mysore,Tomato,37.3
2024-01-25,Mysore,Onion,27.38
2024-01-25,Mysore,Potato,25.1
2024-01-25,Mysore,Rice,49.52
2024-01-25,Mysore,Wheat,46.64
2024-01-25,Mysore,Maize,34.43
2024-01-25,Mysore,Carrot,43.15
2024-01-25,Mysore,Cabbage,25.62
2024-01-25,Mysore,Chilli,68.53
2024-01-25,Mysore,Beans,58.83
2024-01-25,Mysore,Brinjal,38.37
2024-01-25,Mysore,Cauliflower,41.71
2024-01-25,Hubli,Tomato,39.19
2024-01-25,Hubli,Onion,33.61
2024-01-25,Hubli,Potato,24.77
2024-01-25,Hubli,Rice,53.3
2024-01-25,Hubli,Wheat,44.0
2024-01-25,Hubli,Maize,32.77
2024-01-25,Hubli,Carrot,43.42
2024-01-25,Hubli,Cabbage,25.09
2024-01-25,Hubli,Chilli,71.72
2024-01-25,Hubli,Beans,56.47
2024-01-25,Hubli,Brinjal,41.91
2024-01-25,Hubli,Cauliflower,40.44
2024-01-25,Mangalore,Tomato,42.15
2024-01-25,Mangalore,Onion,31.26
2024-01-25,Mangalore,Potato,32.8
2024-01-25,Mangalore,Rice,56.82
2024-01-25,Mangalore,Wheat,50.96
2024-01-25,Mangalore,Maize,32.61
2024-01-25,Mangalore,Carrot,43.94
2024-01-25,Mangalore,Cabbage,25.93
2024-01-25,Mangalore,Chilli,74.77
2024-01-25,Mangalore,Beans,54.41
2024-01-25,Mangalore,Brinjal,37.79
2024-01-25,Mangalore,Cauliflower,47.15
2024-01-25,Belagavi,Tomato,38.23
2024-01-25,Belagavi,Onion,29.89
2024-01-25,Belagavi,Potato,27.68
2024-01-25,Belagavi,Rice,54.42
2024-01-25,Belagavi,Wheat,45.59
2024-01-25,Belagavi,Maize,36.86
2024-01-25,Belagavi,Carrot,41.58
2024-01-25,Belagavi,Cabbage,22.96
2024-01-25,Belagavi,Chilli,68.99
2024-01-25,Belagavi,Beans,57.23
2024-01-25,Belagavi,Brinjal,34.83
2024-01-25,Belagavi,Cauliflower,43.31
2024-01-25,Ballari,Tomato,36.46
2024-01-25,Ballari,Onion,25.01
2024-01-25,Ballari,Potato,21.73
2024-01-25,Ballari,Rice,49.84
2024-01-25,Ballari,Wheat,43.96
2024-01-25,Ballari,Maize,29.44
2024-01-25,Ballari,Carrot,39.07
2024-01-25,Ballari,Cabbage,20.66
2024-01-25,Ballari,Chilli,67.38
2024-01-25,Ballari,Beans,56.61
2024-01-25,Ballari,Brinjal,33.91
2024-01-25,Ballari,Cauliflower,37.44
2024-01-25,Davanagere,Tomato,35.79
2024-01-25,Davanagere,Onion,30.64
2024-01-25,Davanagere,Potato,27.49
2024-01-25,Davanagere,Rice,51.97
2024-01-25,Davanagere,Wheat,44.79
2024-01-25,Davanagere,Maize,34.26
2024-01-25,Davanagere,Carrot,42.73
2024-01-25,Davanagere,Cabbage,21.92
2024-01-25,Davanagere,Chilli,70.08
2024-01-25,Davanagere,Beans,52.78
2024-01-25,Davanagere,Brinjal,35.74
2024-01-25,Davanagere,Cauliflower,45.65
2024-01-25,Shivamogga,Tomato,42.72
2024-01-25,Shivamogga,Onion,30.34
2024-01-25,Shivamogga,Potato,28.18
2024-01-25,Shivamogga,Rice,53.62
2024-01-25,Shivamogga,Wheat,42.37
2024-01-25,Shivamogga,Maize,31.32
2024-01-25,Shivamogga,Carrot,39.13
2024-01-25,Shivamogga,Cabbage,27.74
2024-01-25,Shivamogga,Chilli,70.78
2024-01-25,Shivamogga,Beans,52.86
2024-01-25,Shivamogga,Brinjal,38.89
2024-01-25,Shivamogga,Cauliflower,41.51
2024-01-25,Hassan,Tomato,41.45
2024-01-25,Hassan,Onion,30.15
2024-01-25,Hassan,Potato,26.66
2024-01-25,Hassan,Rice,53.26
2024-01-25,Hassan,Wheat,46.74
2024-01-25,Hassan,Maize,29.87
2024-01-25,Hassan,Carrot,40.32
2024-01-25,Hassan,Cabbage,28.42
2024-01-25,Hassan,Chilli,70.71
2024-01-25,Hassan,Beans,55.72
2024-01-25,Hassan,Brinjal,39.18
2024-01-25,Hassan,Cauliflower,42.61
2024-01-25,Tumakuru,Tomato,38.28
2024-01-25,Tumakuru,Onion,33.66
2024-01-25,Tumakuru,Potato,23.08
2024-01-25,Tumakuru,Rice,50.0
2024-01-25,Tumakuru,Wheat,44.25
2024-01-25,Tumakuru,Maize,28.4
2024-01-25,Tumakuru,Carrot,43.49
2024-01-25,Tumakuru,Cabbage,26.72
2024-01-25,Tumakuru,Chilli,66.87
2024-01-25,Tumakuru,Beans,54.07
2024-01-25,Tumakuru,Brinjal,39.38
2024-01-25,Tumakuru,Cauliflower,39.43
2024-01-25,Chikkamagaluru,Tomato,40.64
2024-01-25,Chikkamagaluru,Onion,34.85
2024-01-25,Chikkamagaluru,Potato,26.03
2024-01-25,Chikkamagaluru,Rice,52.11
2024-01-25,Chikkamagaluru,Wheat,47.81
2024-01-25,Chikkamagaluru,Maize,38.07
2024-01-25,Chikkamagaluru,Carrot,43.04
2024-01-25,Chikkamagaluru,Cabbage,26.08
2024-01-25,Chikkamagaluru,Chilli,73.84
2024-01-25,Chikkamagaluru,Beans,60.33
2024-01-25,Chikkamagaluru,Brinjal,41.11
2024-01-25,Chikkamagaluru,Cauliflower,43.2
2024-01-25,Kalaburagi,Tomato,38.72
2024-01-25,Kalaburagi,Onion,31.77
2024-01-25,Kalaburagi,Potato,23.63
2024-01-25,Kalaburagi,Rice,45.07
2024-01-25,Kalaburagi,Wheat,41.31
2024-01-25,Kalaburagi,Maize,31.61
2024-01-25,Kalaburagi,Carrot,39.99
2024-01-25,Kalaburagi,Cabbage,20.4
2024-01-25,Kalaburagi,Chilli,66.62
2024-01-25,Kalaburagi,Beans,54.89
2024-01-25,Kalaburagi,Brinjal,35.7
2024-01-25,Kalaburagi,Cauliflower,43.49
2024-01-26,Bangalore,Tomato,41.15
2024-01-26,Bangalore,Onion,30.69
2024-01-26,Bangalore,Potato,30.08
2024-01-26,Bangalore,Rice,51.41
2024-01-26,Bangalore,Wheat,45.85
2024-01-26,Bangalore,Maize,36.46
2024-01-26,Bangalore,Carrot,46.94
2024-01-26,Bangalore,Cabbage,28.29
2024-01-26,Bangalore,Chilli,73.75
2024-01-26,Bangalore,Beans,57.12
2024-01-26,Bangalore,Brinjal,40.64
2024-01-26,Bangalore,Cauliflower,43.67
2024-01-26,Mysore,Tomato,35.01
2024-01-26,Mysore,Onion,29.9
2024-01-26,Mysore,Potato,26.93
2024-01-26,Mysore,Rice,51.65
2024-01-26,Mysore,Wheat,46.42
2024-01-26,Mysore,Maize,32.43
2024-01-26,Mysore,Carrot,43.07
2024-01-26,Mysore,Cabbage,27.82
2024-01-26,Mysore,Chilli,66.37
2024-01-26,Mysore,Beans,57.86
2024-01-26,Mysore,Brinjal,39.55
2024-01-26,Mysore,Cauliflower,43.27
2024-01-26,Hubli,Tomato,35.29
2024-01-26,Hubli,Onion,29.25
2024-01-26,Hubli,Potato,29.45
2024-01-26,Hubli,Rice,49.69
2024-01-26,Hubli,Wheat,48.09
2024-01-26,Hubli,Maize,31.37
2024-01-26,Hubli,Carrot,40.38
2024-01-26,Hubli,Cabbage,24.09
2024-01-26,Hubli,Chilli,71.8
2024-01-26,Hubli,Beans,57.61
2024-01-26,Hubli,Brinjal,36.45
2024-01-26,Hubli,Cauliflower,46.11
2024-01-26,Mangalore,Tomato,37.34
2024-01-26,Mangalore,Onion,36.6
2024-01-26,Mangalore,Potato,26.91
2024-01-26,Mangalore,Rice,57.03
2024-01-26,Mangalore,Wheat,50.0
2024-01-26,Mangalore,Maize,39.0
2024-01-26,Mangalore,Carrot,46.03
2024-01-26,Mangalore,Cabbage,28.58
2024-01-26,Mangalore,Chilli,68.99
2024-01-26,Mangalore,Beans,60.36
2024-01-26,Mangalore,Brinjal,42.48
2024-01-26,Mangalore,Cauliflower,44.39
2024-01-26,Belagavi,Tomato,40.4
2024-01-26,Belagavi,Onion,35.5
2024-01-26,Belagavi,Potato,27.19
2024-01-26,Belagavi,Rice,55.74
2024-01-26,Belagavi,Wheat,49.89
2024-01-26,Belagavi,Maize,32.59
2024-01-26,Belagavi,Carrot,42.5
2024-01-26,Belagavi,Cabbage,22.19
2024-01-26,Belagavi,Chilli,67.1
2024-01-26,Belagavi,Beans,57.05
2024-01-26,Belagavi,Brinjal,40.33
2024-01-26,Belagavi,Cauliflower,47.05
2024-01-26,Ballari,Tomato,38.73
2024-01-26,Ballari,Onion,32.38
2024-01-26,Ballari,Potato,26.72
2024-01-26,Ballari,Rice,50.27
2024-01-26,Ballari,Wheat,45.13
2024-01-26,Ballari,Maize,31.46
2024-01-26,Ballari,Carrot,39.91
2024-01-26,Ballari,Cabbage,25.3
2024-01-26,Ballari,Chilli,69.8
2024-01-26,Ballari,Beans,51.44
2024-01-26,Ballari,Brinjal,32.51
2024-01-26,Ballari,Cauliflower,42.55
2024-01-26,Davanagere,Tomato,35.58
2024-01-26,Davanagere,Onion,28.48
2024-01-26,Davanagere,Potato,27.2
2024-01-26,Davanagere,Rice,50.1
2024-01-26,Davanagere,Wheat,44.51
2024-01-26,Davanagere,Maize,33.54
2024-01-26,Davanagere,Carrot,38.13
2024-01-26,Davanagere,Cabbage,25.76
2024-01-26,Davanagere,Chilli,66.13
2024-01-26,Davanagere,Beans,53.73
2024-01-26,Davanagere,Brinjal,38.76
2024-01-26,Davanagere,Cauliflower,40.32
2024-01-26,Shivamogga,Tomato,36.32
2024-01-26,Shivamogga,Onion,30.67
2024-01-26,Shivamogga,Potato,24.49
2024-01-26,Shivamogga,Rice,55.55
2024-01-26,Shivamogga,Wheat,47.01
2024-01-26,Shivamogga,Maize,35.38
2024-01-26,Shivamogga,Carrot,42.01
2024-01-26,Shivamogga,Cabbage,26.67
2024-01-26,Shivamogga,Chilli,67.95
2024-01-26,Shivamogga,Beans,58.36
2024-01-26,Shivamogga,Brinjal,36.63
2024-01-26,Shivamogga,Cauliflower,41.85
2024-01-26,Hassan,Tomato,35.56
2024-01-26,Hassan,Onion,27.63
2024-01-26,Hassan,Potato,27.13
2024-01-26,Hassan,Rice,50.41
2024-01-26,Hassan,Wheat,45.38
2024-01-26,Hassan,Maize,29.82
2024-01-26,Hassan,Carrot,38.86
2024-01-26,Hassan,Cabbage,22.79
2024-01-26,Hassan,Chilli,66.74
2024-01-26,Hassan,Beans,53.97
2024-01-26,Hassan,Brinjal,34.83
2024-01-26,Hassan,Cauliflower,45.11
2024-01-26,Tumakuru,Tomato,37.33
2024-01-26,Tumakuru,Onion,34.06
2024-01-26,Tumakuru,Potato,28.68
2024-01-26,Tumakuru,Rice,53.94
2024-01-26,Tumakuru,Wheat,40.16
2024-01-26,Tumakuru,Maize,33.44
2024-01-26,Tumakuru,Carrot,39.65
2024-01-26,Tumakuru,Cabbage,27.32
2024-01-26,Tumakuru,Chilli,68.0
2024-01-26,Tumakuru,Beans,55.06
2024-01-26,Tumakuru,Brinjal,39.76
2024-01-26,Tumakuru,Cauliflower,43.55
2024-01-26,Chikkamagaluru,Tomato,38.65
2024-01-26,Chikkamagaluru,Onion,36.41
2024-01-26,Chikkamagaluru,Potato,32.65
2024-01-26,Chikkamagaluru,Rice,52.17
2024-01-26,Chikkamagaluru,Wheat,47.41
2024-01-26,Chikkamagaluru,Maize,33.35
2024-01-26,Chikkamagaluru,Carrot,46.38
2024-01-26,Chikkamagaluru,Cabbage,29.66
2024-01-26,Chikkamagaluru,Chilli,69.09
2024-01-26,Chikkamagaluru,Beans,59.51
2024-01-26,Chikkamagaluru,Brinjal,38.65
2024-01-26,Chikkamagaluru,Cauliflower,41.44
2024-01-26,Kalaburagi,Tomato,38.27
2024-01-26,Kalaburagi,Onion,25.63
2024-01-26,Kalaburagi,Potato,24.2
2024-01-26,Kalaburagi,Rice,51.67
2024-01-26,Kalaburagi,Wheat,39.43
2024-01-26,Kalaburagi,Maize,33.74
2024-01-26,Kalaburagi,Carrot,38.39
2024-01-26,Kalaburagi,Cabbage,18.14
2024-01-26,Kalaburagi,Chilli,61.61
2024-01-26,Kalaburagi,Beans,53.45
2024-01-26,Kalaburagi,Brinjal,36.27
2024-01-26,Kalaburagi,Cauliflower,43.01
2024-01-27,Bangalore,Tomato,39.56
2024-01-27,Bangalore,Onion,30.0
2024-01-27,Bangalore,Potato,29.47
2024-01-27,Bangalore,Rice,54.79
2024-01-27,Bangalore,Wheat,50.97
2024-01-27,Bangalore,Maize,37.37
2024-01-27,Bangalore,Carrot,44.34
2024-01-27,Bangalore,Cabbage,30.68
2024-01-27,Bangalore,Chilli,72.14
2024-01-27,Bangalore,Beans,54.39
2024-01-27,Bangalore,Brinjal,38.84
2024-01-27,Bangalore,Cauliflower,43.82
2024-01-27,Mysore,Tomato,34.86
2024-01-27,Mysore,Onion,27.6
2024-01-27,Mysore,Potato,29.52
2024-01-27,Mysore,Rice,51.63
2024-01-27,Mysore,Wheat,45.76
2024-01-27,Mysore,Maize,30.99
2024-01-27,Mysore,Carrot,39.23
2024-01-27,Mysore,Cabbage,24.27
2024-01-27,Mysore,Chilli,69.21
2024-01-27,Mysore,Beans,54.63
2024-01-27,Mysore,Brinjal,33.3
2024-01-27,Mysore,Cauliflower,44.55
2024-01-27,Hubli,Tomato,39.44
2024-01-27,Hubli,Onion,33.3
2024-01-27,Hubli,Potato,29.11
2024-01-27,Hubli,Rice,54.21
2024-01-27,Hubli,Wheat,46.85
2024-01-27,Hubli,Maize,35.77
2024-01-27,Hubli,Carrot,38.74
2024-01-27,Hubli,Cabbage,29.59
2024-01-27,Hubli,Chilli,66.01
2024-01-27,Hubli,Beans,58.46
2024-01-27,Hubli,Brinjal,36.57
2024-01-27,Hubli,Cauliflower,40.86
2024-01-27,Mangalore,Tomato,43.29
2024-01-27,Mangalore,Onion,33.67
2024-01-27,Mangalore,Potato,29.32
2024-01-27,Mangalore,Rice,55.45
2024-01-27,Mangalore,Wheat,47.96
2024-01-27,Mangalore,Maize,36.43
2024-01-27,Mangalore,Carrot,41.25
2024-01-27,Mangalore,Cabbage,27.29
2024-01-27,Mangalore,Chilli,73.54
2024-01-27,Mangalore,Beans,58.53
2024-01-27,Mangalore,Brinjal,43.84
2024-01-27,Mangalore,Cauliflower,43.32
2024-01-27,Belagavi,Tomato,40.58
2024-01-27,Belagavi,Onion,35.48
2024-01-27,Belagavi,Potato,30.52
2024-01-27,Belagavi,Rice,54.0
2024-01-27,Belagavi,Wheat,45.15
